category,subcategory,subsubcategory,subsubsubcategory,unique_id,url
outillage,outillage-electroportatif,accessoire-et-consommable,lame-et-accessoire-de-scie,cat_id_5992.cat,https://www.castorama.fr/outillage/outillage-electroportatif/accessoire-et-consommable/lame-et-accessoire-de-scie/lame-de-scie-sabre/cat_id_5992.cat
outillage,outillage-electroportatif,accessoire-et-consommable,embout-de-vissage,cat_id_3791.cat,https://www.castorama.fr/outillage/outillage-electroportatif/accessoire-et-consommable/embout-de-vissage/cat_id_3791.cat
outillage,outillage-electroportatif,accessoire-et-consommable,brosse-pour-perceuse,cat_id_1801.cat,https://www.castorama.fr/outillage/outillage-electroportatif/accessoire-et-consommable/brosse-pour-perceuse/cat_id_1801.cat
outillage,outillage-electroportatif,accessoire-et-consommable,scie-cloche-et-trepan,cat_id_2426.cat,https://www.castorama.fr/outillage/outillage-electroportatif/accessoire-et-consommable/scie-cloche-et-trepan/cat_id_2426.cat
outillage,outillage-electroportatif,outil-multifonction-et-outil-de-precision,outil-multifonction,cat_id_1040.cat,https://www.castorama.fr/outillage/outillage-electroportatif/outil-multifonction-et-outil-de-precision/outil-multifonction/cat_id_1040.cat
outillage,outillage-electroportatif,rabot-electrique-defonceuse-et-machine-a-bois,defonceuse,cat_id_3760.cat,https://www.castorama.fr/outillage/outillage-electroportatif/rabot-electrique-defonceuse-et-machine-a-bois/defonceuse/cat_id_3760.cat
outillage,outillage-electroportatif,rabot-electrique-defonceuse-et-machine-a-bois,fraise-de-defonceuse,cat_id_4035.cat,https://www.castorama.fr/outillage/outillage-electroportatif/rabot-electrique-defonceuse-et-machine-a-bois/fraise-de-defonceuse/cat_id_4035.cat
outillage,outillage-electroportatif,outil-multifonction-et-outil-de-precision,accessoire-pour-outil-de-precision,cat_id_0005971.cat,https://www.castorama.fr/outillage/outillage-electroportatif/outil-multifonction-et-outil-de-precision/accessoire-pour-outil-de-precision/adaptateur-pour-outil-de-precision/cat_id_0005971.cat
outillage,outillage-electroportatif,outil-multifonction-et-outil-de-precision,accessoire-pour-outil-de-precision,cat_id_0005972.cat,https://www.castorama.fr/outillage/outillage-electroportatif/outil-multifonction-et-outil-de-precision/accessoire-pour-outil-de-precision/kits-daccessoires-pour-outil-de-precision/cat_id_0005972.cat
outillage,outillage-electroportatif,outil-multifonction-et-outil-de-precision,accessoire-pour-outil-de-precision,cat_id_0005969.cat,https://www.castorama.fr/outillage/outillage-electroportatif/outil-multifonction-et-outil-de-precision/accessoire-pour-outil-de-precision/disque-pour-outil-de-precision/cat_id_0005969.cat
outillage,outillage-electroportatif,outil-multifonction-et-outil-de-precision,accessoire-pour-outil-de-precision,cat_id_0005970.cat,https://www.castorama.fr/outillage/outillage-electroportatif/outil-multifonction-et-outil-de-precision/accessoire-pour-outil-de-precision/fraise-et-pointe-pour-outil-de-precision/cat_id_0005970.cat
outillage,outillage-electroportatif,outil-multifonction-et-outil-de-precision,accessoire-pour-outil-de-precision,cat_id_0005968.cat,https://www.castorama.fr/outillage/outillage-electroportatif/outil-multifonction-et-outil-de-precision/accessoire-pour-outil-de-precision/abrasif-pour-outil-de-precision/cat_id_0005968.cat
outillage,outillage-a-main,burin,,cat_id_1670.cat,https://www.castorama.fr/outillage/outillage-a-main/burin/cat_id_1670.cat
outillage,outillage-a-main,etau,,cat_id_3104.cat,https://www.castorama.fr/outillage/outillage-a-main/etau/cat_id_3104.cat
outillage,outillage-a-main,pistolet-a-colle-et-agrafeuse,pistolet-a-colle-et-colle,cat_id_1767.cat,https://www.castorama.fr/outillage/outillage-a-main/pistolet-a-colle-et-agrafeuse/pistolet-a-colle-et-colle/cat_id_1767.cat
outillage,outillage-a-main,tournevis,,cat_id_1770.cat,https://www.castorama.fr/outillage/outillage-a-main/tournevis/cat_id_1770.cat
outillage,outillage-a-main,metre-niveau-et-outils-de-mesure-et-tracage,pied-a-coulisse,cat_id_5300.cat,https://www.castorama.fr/outillage/outillage-a-main/metre-niveau-et-outils-de-mesure-et-tracage/pied-a-coulisse/cat_id_5300.cat
outillage,outillage-a-main,metre-niveau-et-outils-de-mesure-et-tracage,niveau-a-bulle,cat_id_4036.cat,https://www.castorama.fr/outillage/outillage-a-main/metre-niveau-et-outils-de-mesure-et-tracage/niveau-a-bulle/cat_id_4036.cat
outillage,outillage-a-main,abrasif-a-main-et-brosse,brosse-a-main,cat_id_4031.cat,https://www.castorama.fr/outillage/outillage-a-main/abrasif-a-main-et-brosse/brosse-a-main/cat_id_4031.cat
outillage,outillage-a-main,abrasif-a-main-et-brosse,laine-d-acier,cat_id_765.cat,https://www.castorama.fr/outillage/outillage-a-main/abrasif-a-main-et-brosse/laine-d-acier/cat_id_765.cat
outillage,outillage-a-main,scie-et-lame,lame-pour-scie-a-main,cat_id_0001948.cat,https://www.castorama.fr/outillage/outillage-a-main/scie-et-lame/lame-pour-scie-a-main/cat_id_0001948.cat
outillage,outillage-a-main,lime-rape-rabot-et-ciseau-a-bois,lime-rape,cat_id_1846.cat,https://www.castorama.fr/outillage/outillage-a-main/lime-rape-rabot-et-ciseau-a-bois/lime-rape/cat_id_1846.cat
outillage,outillage-a-main,lime-rape-rabot-et-ciseau-a-bois,ciseau-a-bois,cat_id_1840.cat,https://www.castorama.fr/outillage/outillage-a-main/lime-rape-rabot-et-ciseau-a-bois/ciseau-a-bois/cat_id_1840.cat
outillage,outillage-a-main,lime-rape-rabot-et-ciseau-a-bois,rabot-et-fer-pour-rabots,cat_id_1850.cat,https://www.castorama.fr/outillage/outillage-a-main/lime-rape-rabot-et-ciseau-a-bois/rabot-et-fer-pour-rabots/cat_id_1850.cat
outillage,outillage-a-main,couteau-cutter-et-ciseau,pierre-a-affuter,cat_id_4032.cat,https://www.castorama.fr/outillage/outillage-a-main/couteau-cutter-et-ciseau/pierre-a-affuter/cat_id_4032.cat
outillage,outillage-a-main,couteau-cutter-et-ciseau,ciseau,cat_id_1839.cat,https://www.castorama.fr/outillage/outillage-a-main/couteau-cutter-et-ciseau/ciseau/cat_id_1839.cat
outillage,outillage-a-main,pistolet-a-colle-et-agrafeuse,agrafeuse-et-agrafe,cat_id_1736.cat,https://www.castorama.fr/outillage/outillage-a-main/pistolet-a-colle-et-agrafeuse/agrafeuse-et-agrafe/cat_id_1736.cat
outillage,outillage-a-main,metre-niveau-et-outils-de-mesure-et-tracage,metre-ruban,cat_id_4033.cat,https://www.castorama.fr/outillage/outillage-a-main/metre-niveau-et-outils-de-mesure-et-tracage/metre-ruban/cat_id_4033.cat
outillage,outillage-a-main,metre-niveau-et-outils-de-mesure-et-tracage,telemetre,cat_id_4039.cat,https://www.castorama.fr/outillage/outillage-a-main/metre-niveau-et-outils-de-mesure-et-tracage/telemetre/cat_id_4039.cat
outillage,outillage-a-main,metre-niveau-et-outils-de-mesure-et-tracage,niveau-laser,cat_id_1711.cat,https://www.castorama.fr/outillage/outillage-a-main/metre-niveau-et-outils-de-mesure-et-tracage/niveau-laser/cat_id_1711.cat
outillage,etabli-diable-et-rangement-des-outils,cantine,,cat_id_1845.cat,https://www.castorama.fr/outillage/etabli-diable-et-rangement-des-outils/cantine/cat_id_1845.cat
outillage,etabli-diable-et-rangement-des-outils,boite-a-outils-vide,,cat_id_1990.cat,https://www.castorama.fr/outillage/etabli-diable-et-rangement-des-outils/boite-a-outils-vide/cat_id_1990.cat
outillage,etabli-diable-et-rangement-des-outils,servante-et-coffre-de-chantier,,cat_id_1645.cat,https://www.castorama.fr/outillage/etabli-diable-et-rangement-des-outils/servante-et-coffre-de-chantier/cat_id_1645.cat
outillage,etabli-diable-et-rangement-des-outils,etabli-pliant,,cat_id_3091.cat,https://www.castorama.fr/outillage/etabli-diable-et-rangement-des-outils/etabli-pliant/cat_id_3091.cat
outillage,etabli-diable-et-rangement-des-outils,etabli-fixe-et-amenageable,,cat_id_4148.cat,https://www.castorama.fr/outillage/etabli-diable-et-rangement-des-outils/etabli-fixe-et-amenageable/cat_id_4148.cat
outillage,machine-stationnaire-d-atelier,perceuse-a-colonne,,cat_id_1634.cat,https://www.castorama.fr/outillage/machine-stationnaire-d-atelier/perceuse-a-colonne/cat_id_1634.cat
outillage,machine-stationnaire-d-atelier,scie-sur-table,,cat_id_2219.cat,https://www.castorama.fr/outillage/machine-stationnaire-d-atelier/scie-sur-table/cat_id_2219.cat
outillage,machine-stationnaire-d-atelier,scie-a-chantourner,,cat_id_2690.cat,https://www.castorama.fr/outillage/machine-stationnaire-d-atelier/scie-a-chantourner/cat_id_2690.cat
outillage,machine-stationnaire-d-atelier,accessoire-machine-a-bois,,cat_id_1628.cat,https://www.castorama.fr/outillage/machine-stationnaire-d-atelier/accessoire-machine-a-bois/cat_id_1628.cat
outillage,machine-stationnaire-datelier,tour-a-bois,,cat_id_0001517.cat,https://www.castorama.fr/outillage/machine-stationnaire-datelier/tour-a-bois/cat_id_0001517.cat
outillage,machine-stationnaire-d-atelier,scie-a-ruban,,cat_id_192.cat,https://www.castorama.fr/outillage/machine-stationnaire-d-atelier/scie-a-ruban/cat_id_192.cat
outillage,machine-stationnaire-d-atelier,touret-a-meuler,,cat_id_1641.cat,https://www.castorama.fr/outillage/machine-stationnaire-d-atelier/touret-a-meuler/cat_id_1641.cat
outillage,machine-stationnaire-d-atelier,tronconneuse-a-metaux,,cat_id_4116.cat,https://www.castorama.fr/outillage/machine-stationnaire-d-atelier/tronconneuse-a-metaux/cat_id_4116.cat
outillage,soudure,fer-a-souder-et-accessoire,,cat_id_1894.cat,https://www.castorama.fr/outillage/soudure/fer-a-souder-et-accessoire/cat_id_1894.cat
outillage,soudure,soudure-flamme,,cat_id_1909.cat,https://www.castorama.fr/outillage/soudure/soudure-flamme/cat_id_1909.cat
outillage,aspirateur-et-nettoyeur,cireuse,,cat_id_0001520.cat,https://www.castorama.fr/outillage/aspirateur-et-nettoyeur/cireuse/cat_id_0001520.cat
outillage,soudure,soudure-a-l-arc,,cat_id_1899.cat,https://www.castorama.fr/outillage/soudure/soudure-a-l-arc/cat_id_1899.cat
outillage,aspirateur-et-nettoyeur,brosse-de-nettoyage-electrique,,cat_id_0001519.cat,https://www.castorama.fr/outillage/aspirateur-et-nettoyeur/brosse-de-nettoyage-electrique/cat_id_0001519.cat
outillage,aspirateur-et-nettoyeur,robot-aspirateur-et-nettoyeur,,cat_id_3939.cat,https://www.castorama.fr/outillage/aspirateur-et-nettoyeur/robot-aspirateur-et-nettoyeur/cat_id_3939.cat
jardin-et-terrasse,tondeuse-et-outil-motorise,nettoyeur-haute-pression,,cat_id_1725.cat,https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/nettoyeur-haute-pression/cat_id_1725.cat
outillage,aspirateur-et-nettoyeur,injecteur-extracteur,,cat_id_0001518.cat,https://www.castorama.fr/outillage/aspirateur-et-nettoyeur/injecteur-extracteur/cat_id_0001518.cat
outillage,escabeau-marche-pied-echelle-et-echafaudage,escabeau,,cat_id_1611.cat,https://www.castorama.fr/outillage/escabeau-marche-pied-echelle-et-echafaudage/escabeau/cat_id_1611.cat
outillage,vetement-chaussures-et-protection,genouillere-et-jambiere-de-protection,,cat_id_1931.cat,https://www.castorama.fr/outillage/vetement-chaussures-et-protection/genouillere-et-jambiere-de-protection/cat_id_1931.cat
outillage,vetement-chaussures-et-protection,lunette-de-protection,,cat_id_3850.cat,https://www.castorama.fr/outillage/vetement-chaussures-et-protection/lunette-de-protection/cat_id_3850.cat
outillage,vetement-chaussures-et-protection,botte-et-sabot,,cat_id_2401.cat,https://www.castorama.fr/outillage/vetement-chaussures-et-protection/botte-et-sabot/cat_id_2401.cat
outillage,aspirateur-et-nettoyeur,aspirateur,aspirateur-de-chantier,cat_id_0001523.cat,https://www.castorama.fr/outillage/aspirateur-et-nettoyeur/aspirateur/aspirateur-de-chantier/cat_id_0001523.cat
outillage,aspirateur-et-nettoyeur,aspirateur,balai-electrique,cat_id_0001525.cat,https://www.castorama.fr/outillage/aspirateur-et-nettoyeur/aspirateur/balai-electrique/cat_id_0001525.cat
carrelage-sol,parquet-sol-stratifie-et-plancher,sous-couche-parquet-sol-pvc-et-stratifie,,cat_id_3244.cat,https://www.castorama.fr/carrelage-sol/parquet-sol-stratifie-et-plancher/sous-couche-parquet-sol-pvc-et-stratifie/cat_id_3244.cat
materiaux-et-gros-oeuvre,separateur-de-piece,brique-de-verre,,cat_id_817.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/separateur-de-piece/brique-de-verre/cat_id_817.cat
carrelage-sol,carrelage-sol-et-mural,plaquette-de-parement,,cat_id_2121.cat,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/plaquette-de-parement/cat_id_2121.cat
carrelage-sol,sol-vinyle-pvc-moquette,sisal-et-jonc-de-mer,,cat_id_1130.cat,https://www.castorama.fr/carrelage-sol/sol-vinyle-pvc-moquette/sisal-et-jonc-de-mer/cat_id_1130.cat
carrelage-sol,sol-vinyle-pvc-moquette,colle-et-adhesif-sol-pvc-et-moquette,,cat_id_3221.cat,https://www.castorama.fr/carrelage-sol/sol-vinyle-pvc-moquette/colle-et-adhesif-sol-pvc-et-moquette/cat_id_3221.cat
carrelage-sol,parquet-sol-stratifie-et-plancher,plancher-bois,,cat_id_271.cat,https://www.castorama.fr/carrelage-sol/parquet-sol-stratifie-et-plancher/plancher-bois/cat_id_271.cat
menuiserie,menuiserie-sur-mesure,porte-d-entree-sur-mesure,,cat_id_5053.cat,https://www.castorama.fr/menuiserie/menuiserie-sur-mesure/porte-d-entree-sur-mesure/cat_id_5053.cat
menuiserie,escalier-rampe-et-balustrade,barriere-de-securite,,cat_id_5099.cat,https://www.castorama.fr/menuiserie/escalier-rampe-et-balustrade/barriere-de-securite/cat_id_5099.cat
menuiserie,porte-interieure,habillage-porte,,cat_id_2480.cat,https://www.castorama.fr/menuiserie/porte-interieure/habillage-porte/cat_id_2480.cat
carrelage-sol,carrelage-sol-et-mural,profile-carrelage,profile-carrelage-sol,cat_id_3191.cat,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/profile-carrelage/profile-carrelage-sol/cat_id_3191.cat
carrelage-sol,carrelage-sol-et-mural,profile-carrelage,profile-carrelage-mural,cat_id_3270.cat,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/profile-carrelage/profile-carrelage-mural/cat_id_3270.cat
menuiserie,porte-interieure,poignee-de-porte-et-fenetre,poignee-de-porte-exterieure,cat_id_0005978.cat,https://www.castorama.fr/menuiserie/porte-interieure/poignee-de-porte-et-fenetre/poignee-de-porte-exterieure/cat_id_0005978.cat
menuiserie,porte-exterieure-de-service-et-porte-de-garage,auvent-et-marquise,,cat_id_8.cat,https://www.castorama.fr/menuiserie/porte-exterieure-de-service-et-porte-de-garage/auvent-et-marquise/cat_id_8.cat
menuiserie,porte-exterieure-de-service-et-porte-de-garage,porte-de-service,,cat_id_2564.cat,https://www.castorama.fr/menuiserie/porte-exterieure-de-service-et-porte-de-garage/porte-de-service/cat_id_2564.cat
menuiserie,porte-exterieure-de-service-et-porte-de-garage,porte-d-entree,,cat_id_2568.cat,https://www.castorama.fr/menuiserie/porte-exterieure-de-service-et-porte-de-garage/porte-d-entree/cat_id_2568.cat
carrelage-sol,carrelage-sol-et-mural,joint-carrelage,joint-carrelage-mural,cat_id_3276.cat,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/joint-carrelage/joint-carrelage-mural/cat_id_3276.cat
carrelage-sol,carrelage-sol-et-mural,colle-carrelage,colle-carrelage-sol,cat_id_3182.cat,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/colle-carrelage/colle-carrelage-sol/cat_id_3182.cat
carrelage-sol,carrelage-sol-et-mural,colle-carrelage,colle-carrelage-mural,cat_id_3284.cat,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/colle-carrelage/colle-carrelage-mural/cat_id_3284.cat
carrelage-sol,carrelage-sol-et-mural,joint-carrelage,joint-carrelage-sol,cat_id_3190.cat,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/joint-carrelage/joint-carrelage-sol/cat_id_3190.cat
materiaux-et-gros-oeuvre,separateur-de-piece,cloison-modulaire-alara,,cat_id_0005595.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/separateur-de-piece/cloison-modulaire-alara/cat_id_0005595.cat
menuiserie,separateur-style-industriel,verriere-interieure,,cat_id_5077.cat,https://www.castorama.fr/menuiserie/separateur-style-industriel/verriere-interieure/cat_id_5077.cat
menuiserie,porte-interieure,poignee-de-porte-et-fenetre,poignee-de-porte-coulissante,cat_id_0005985.cat,https://www.castorama.fr/menuiserie/porte-interieure/poignee-de-porte-et-fenetre/poignee-de-porte-coulissante/cat_id_0005985.cat
menuiserie,separateur-style-industriel,porte-coulissante-style-industriel,,cat_id_5315.cat,https://www.castorama.fr/menuiserie/separateur-style-industriel/porte-coulissante-style-industriel/cat_id_5315.cat
menuiserie,separateur-style-industriel,bloc-porte-style-industriel,,cat_id_5314.cat,https://www.castorama.fr/menuiserie/separateur-style-industriel/bloc-porte-style-industriel/cat_id_5314.cat
decoration-interieure,decoration-murale-et-accessoires-deco,poignee-et-bouton,poignee-de-porte,cat_id_1011.cat,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/poignee-et-bouton/poignee-de-porte/cat_id_1011.cat
menuiserie,menuiserie-sur-mesure,porte-de-garage-sur-mesure,,cat_id_5054.cat,https://www.castorama.fr/menuiserie/menuiserie-sur-mesure/porte-de-garage-sur-mesure/cat_id_5054.cat
menuiserie,separateur-style-industriel,cloison-amovible-style-industriel,,cat_id_5316.cat,https://www.castorama.fr/menuiserie/separateur-style-industriel/cloison-amovible-style-industriel/cat_id_5316.cat
carrelage-sol,carrelage-sol-et-mural,listel,,cat_id_466.cat,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/listel/cat_id_466.cat
carrelage-sol,carrelage-sol-et-mural,mosaique,,cat_id_362.cat,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/mosaique/cat_id_362.cat
carrelage-sol,carrelage-sol-et-mural,carrelage-exterieur-sol,,cat_id_3892.cat,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/carrelage-exterieur-sol/cat_id_3892.cat
carrelage-sol,carrelage-sol-et-mural,faience-et-carrelage-mural,,cat_id_3921.cat,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/faience-et-carrelage-mural/cat_id_3921.cat
carrelage-sol,carrelage-sol-et-mural,carrelage-interieur-sol-et-mural,,cat_id_3898.cat,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/carrelage-interieur-sol-et-mural/cat_id_3898.cat
carrelage-sol,parquet-sol-stratifie-et-plancher,colle-parquet,,cat_id_3237.cat,https://www.castorama.fr/carrelage-sol/parquet-sol-stratifie-et-plancher/colle-parquet/cat_id_3237.cat
carrelage-sol,parquet-sol-stratifie-et-plancher,sol-stratifie,,cat_id_3241.cat,https://www.castorama.fr/carrelage-sol/parquet-sol-stratifie-et-plancher/sol-stratifie/cat_id_3241.cat
revetement-sol-et-mur,sol-vinyle-pvc-moquette,dalle-pvc-garage,,cat_id_0002014.cat,https://www.castorama.fr/revetement-sol-et-mur/sol-vinyle-pvc-moquette/dalle-pvc-garage/cat_id_0002014.cat
carrelage-sol,sol-vinyle-pvc-moquette,sol-vinyle-pvc-a-la-coupe,,cat_id_3170.cat,https://www.castorama.fr/carrelage-sol/sol-vinyle-pvc-moquette/sol-vinyle-pvc-a-la-coupe/cat_id_3170.cat
carrelage-sol,sol-vinyle-pvc-moquette,moquette,,cat_id_3130.cat,https://www.castorama.fr/carrelage-sol/sol-vinyle-pvc-moquette/moquette/cat_id_3130.cat
cuisine,meuble-de-cuisine,plinthe-de-cuisine,,cat_id_5433.cat,https://www.castorama.fr/cuisine/meuble-de-cuisine/plinthe-de-cuisine/cat_id_5433.cat
menuiserie,panneau-bois-lambris-tablette-tasseau-moulure-et-plinthe,plinthe-bois,,cat_id_278.cat,https://www.castorama.fr/menuiserie/panneau-bois-lambris-tablette-tasseau-moulure-et-plinthe/plinthe-bois/cat_id_278.cat
carrelage-sol,sol-vinyle-pvc-moquette,plinthe-sol-vinyle-pvc,,cat_id_3794.cat,https://www.castorama.fr/carrelage-sol/sol-vinyle-pvc-moquette/plinthe-sol-vinyle-pvc/cat_id_3794.cat
carrelage-sol,parquet-sol-stratifie-et-plancher,plinthe,,cat_id_3249.cat,https://www.castorama.fr/carrelage-sol/parquet-sol-stratifie-et-plancher/plinthe/cat_id_3249.cat
carrelage-sol,carrelage-sol-et-mural,plinthe-carrelage-sol,,cat_id_2370.cat,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/plinthe-carrelage-sol/cat_id_2370.cat
decoration-interieure,papier-peint-et-revetement-mural,lambris-et-accessoires-pour-lambris,accessoires-pour-lambris,cat_id_5205.cat,https://www.castorama.fr/decoration-interieure/papier-peint-et-revetement-mural/lambris-et-accessoires-pour-lambris/accessoires-pour-lambris/cat_id_5205.cat
decoration-interieure,papier-peint-et-revetement-mural,lambris-et-accessoires-pour-lambris,lambris-bois,cat_id_5204.cat,https://www.castorama.fr/decoration-interieure/papier-peint-et-revetement-mural/lambris-et-accessoires-pour-lambris/lambris-bois/cat_id_5204.cat
decoration-interieure,papier-peint-et-revetement-mural,lambris-et-accessoires-pour-lambris,lambris-pvc,cat_id_5203.cat,https://www.castorama.fr/decoration-interieure/papier-peint-et-revetement-mural/lambris-et-accessoires-pour-lambris/lambris-pvc/cat_id_5203.cat
carrelage-sol,parquet-sol-stratifie-et-plancher,outil-parquet-et-sol-stratifie,,cat_id_3248.cat,https://www.castorama.fr/carrelage-sol/parquet-sol-stratifie-et-plancher/outil-parquet-et-sol-stratifie/cat_id_3248.cat
carrelage-sol,carrelage-sol-et-mural,preparation-du-sol-et-mur,,cat_id_3215.cat,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/preparation-du-sol-et-mur/cat_id_3215.cat
materiaux-et-gros-oeuvre,materiau-poudre-et-agregat,appui-de-fenetre,,cat_id_5037.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/appui-de-fenetre/cat_id_5037.cat
materiaux-et-gros-oeuvre,materiau-poudre-et-agregat,linteau-et-pre-linteau,,cat_id_5040.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/linteau-et-pre-linteau/cat_id_5040.cat
materiaux-et-gros-oeuvre,materiau-poudre-et-agregat,sable,,cat_id_5028.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/sable/cat_id_5028.cat
materiaux-et-gros-oeuvre,materiau-poudre-et-agregat,gravier,,cat_id_5029.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/gravier/cat_id_5029.cat
materiaux-et-gros-oeuvre,materiau-poudre-et-agregat,brique-et-bloc,,cat_id_690.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/brique-et-bloc/cat_id_690.cat
materiaux-et-gros-oeuvre,materiau-poudre-et-agregat,parpaing,,cat_id_5039.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/parpaing/cat_id_5039.cat
materiaux-et-gros-oeuvre,toiture-charpente-et-couverture,chapeau-de-ventilation,,cat_id_519.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/toiture-charpente-et-couverture/chapeau-de-ventilation/cat_id_519.cat
materiaux-et-gros-oeuvre,toiture-charpente-et-couverture,ecran-sous-toiture,,cat_id_486.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/toiture-charpente-et-couverture/ecran-sous-toiture/cat_id_486.cat
materiaux-et-gros-oeuvre,toiture-charpente-et-couverture,tuile,,cat_id_4078.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/toiture-charpente-et-couverture/tuile/cat_id_4078.cat
materiaux-et-gros-oeuvre,toiture-charpente-et-couverture,plaque-et-bardeau,,cat_id_488.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/toiture-charpente-et-couverture/plaque-et-bardeau/cat_id_488.cat
materiaux-et-gros-oeuvre,cloison,cloison-alveolaire,,cat_id_5268.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/cloison/cloison-alveolaire/cat_id_5268.cat
materiaux-et-gros-oeuvre,cloison,beton-cellulaire-et-carreau-de-platre,,cat_id_566.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/cloison/beton-cellulaire-et-carreau-de-platre/cat_id_566.cat
materiaux-et-gros-oeuvre,materiau-poudre-et-agregat,armature-et-ferraillage,treillis-soude,cat_id_5042.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/armature-et-ferraillage/treillis-soude/cat_id_5042.cat
materiaux-et-gros-oeuvre,materiau-poudre-et-agregat,armature-et-ferraillage,semelle,cat_id_5044.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/armature-et-ferraillage/semelle/cat_id_5044.cat
materiaux-et-gros-oeuvre,materiau-poudre-et-agregat,armature-et-ferraillage,accessoires-de-ferraillage,cat_id_5045.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/armature-et-ferraillage/accessoires-de-ferraillage/cat_id_5045.cat
materiaux-et-gros-oeuvre,materiau-poudre-et-agregat,adjuvant,,cat_id_678.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/adjuvant/cat_id_678.cat
materiaux-et-gros-oeuvre,materiau-poudre-et-agregat,beton-ciment-mortier-ragreage,platre,cat_id_5027.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/beton-ciment-mortier-ragreage/platre/cat_id_5027.cat
materiaux-et-gros-oeuvre,materiau-poudre-et-agregat,beton-ciment-mortier-ragreage,ragreage,cat_id_717.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/beton-ciment-mortier-ragreage/ragreage/cat_id_717.cat
materiaux-et-gros-oeuvre,materiau-poudre-et-agregat,beton-ciment-mortier-ragreage,mortier,cat_id_5026.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/beton-ciment-mortier-ragreage/mortier/cat_id_5026.cat
materiaux-et-gros-oeuvre,materiau-poudre-et-agregat,beton-ciment-mortier-ragreage,ciment,cat_id_5025.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/beton-ciment-mortier-ragreage/ciment/cat_id_5025.cat
materiaux-et-gros-oeuvre,materiau-poudre-et-agregat,beton-ciment-mortier-ragreage,beton,cat_id_5024.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/beton-ciment-mortier-ragreage/beton/cat_id_5024.cat
materiaux-et-gros-oeuvre,materiau-poudre-et-agregat,armature-et-ferraillage,fer-a-beton,cat_id_5041.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/armature-et-ferraillage/fer-a-beton/cat_id_5041.cat
materiaux-et-gros-oeuvre,materiau-poudre-et-agregat,armature-et-ferraillage,chainage,cat_id_5043.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/materiau-poudre-et-agregat/armature-et-ferraillage/chainage/cat_id_5043.cat
materiaux-et-gros-oeuvre,cloison,ossature-metallique-pour-plaque,,cat_id_5266.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/cloison/ossature-metallique-pour-plaque/cat_id_5266.cat
materiaux-et-gros-oeuvre,cloison,plaque-de-platre-et-de-doublage,,cat_id_571.cat,https://www.castorama.fr/materiaux-et-gros-oeuvre/cloison/plaque-de-platre-et-de-doublage/cat_id_571.cat
