unique_id,category,subcategory,subsubcategory,subsubsubcategory,title,price,url
3760286420943_CAFR.prd,chauffage-climatisation-et-ventilation,climatiseur-ventilateur,accessoire-climatiseur,cat_id_413.cat,Cache-climatiseur Horizon anthracite 102 x 107 cm,389,https://www.castorama.fr/chauffage-climatisation-et-ventilation/climatiseur-ventilateur/accessoire-climatiseur/cat_id_413.cat/cache-climatiseur-horizon-anthracite-102-x-107-cm/3760286420943_CAFR.prd
3364681021530_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-electrique,cat_id_3458.cat,Sèche-serviette inertie sèche pierre - 1000W - Mazda,"172,78",https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-electrique/cat_id_3458.cat/mkp/s-che-serviette-inertie-s-che-pierre-1000w-mazda/3364681021530_CAFR.prd
3307053030129_CAFR.prd,chauffage-climatisation-et-ventilation,chauffage-central,saturateur-et-tablette,cat_id_1800.cat,"Paire de supports réglables pour tablette radiateur largeur 10 à 14,5 cm.","31,90",https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-central/saturateur-et-tablette/cat_id_1800.cat/paire-de-supports-reglables-pour-tablette-radiateur-largeur-10-a-14-5-cm-/3307053030129_CAFR.prd
3417062765131_CAFR.prd,chauffage-climatisation-et-ventilation,chauffage-central,raccordement-chaudiere,cat_id_1076.cat,Tuyau inox 304 soudé 50 cm ø150 mm Poujoulat,"33,90",https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-central/raccordement-chaudiere/cat_id_1076.cat/tuyau-inox-304-soude-50-cm-150-mm-poujoulat/3417062765131_CAFR.prd
3540730021823_CAFR.prd,chauffage-climatisation-et-ventilation,chauffage-central,robinet-thermostatique-et-manuel-pour-radiateur-eau-chaude,cat_id_1783.cat,Bouchon Femelle 17/23 Somatherm for you,3,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-central/robinet-thermostatique-et-manuel-pour-radiateur-eau-chaude/cat_id_1783.cat/bouchon-femelle-17-23-somatherm-for-you/3540730021823_CAFR.prd
3663602428862_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-eau-chaude,cat_id_985.cat,Sèche-serviettes eau chaude en acier Goodhome Loreto vertical blanc 679 W,179,https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-eau-chaude/cat_id_985.cat/seche-serviettes-eau-chaude-en-acier-goodhome-loreto-vertical-blanc-679-w/3663602428862_CAFR.prd
3606481914705_CAFR.prd,maison-connectee-domotique-et-objet-connecte,chauffage-connecte,radiateur-connecte,cat_id_5248.cat,Actionneur de chauffage électrique 16A - fil pilote Schneider Electric Wiser blanc,59,https://www.castorama.fr/maison-connectee-domotique-et-objet-connecte/chauffage-connecte/radiateur-connecte/cat_id_5248.cat/actionneur-de-chauffage-electrique-16a-fil-pilote-schneider-electric-wiser-blanc/3606481914705_CAFR.prd
3760286420974_CAFR.prd,chauffage-climatisation-et-ventilation,climatiseur-ventilateur,accessoire-climatiseur,cat_id_413.cat,Cache-climatiseur Végétal crème 102 x 107 cm,379,https://www.castorama.fr/chauffage-climatisation-et-ventilation/climatiseur-ventilateur/accessoire-climatiseur/cat_id_413.cat/cache-climatiseur-vegetal-creme-102-x-107-cm/3760286420974_CAFR.prd
7061282327691_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-electrique,cat_id_3458.cat,Sèche-serviette électrique blanc de 1240mm de haut et 500mm de large - 800 Watt - POC1240/500E8B,"365,40",https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-electrique/cat_id_3458.cat/departments/s-che-serviette-lectrique-blanc-de-1240mm-de-haut-et-500mm-de-large-800-watt-poc1240-500e8b/7061282327691_CAFR.prd
3417062765032_CAFR.prd,chauffage-climatisation-et-ventilation,chauffage-central,raccordement-chaudiere,cat_id_1076.cat,Coude plissé soudé 90° ø130 mm Poujoulat,"19,90",https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-central/raccordement-chaudiere/cat_id_1076.cat/coude-plisse-soude-90-130-mm-poujoulat/3417062765032_CAFR.prd
3540730022004_CAFR.prd,chauffage-climatisation-et-ventilation,chauffage-central,robinet-thermostatique-et-manuel-pour-radiateur-eau-chaude,cat_id_1783.cat,Volant de robinet manuel carré 7 mm Somatherm for you,"3,50",https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-central/robinet-thermostatique-et-manuel-pour-radiateur-eau-chaude/cat_id_1783.cat/volant-de-robinet-manuel-carre-7-mm-somatherm-for-you/3540730022004_CAFR.prd
7640112326112_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-eau-chaude,cat_id_985.cat,Sèche-serviettes eau chaude en acier Acova Angora 460W,149,https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-eau-chaude/cat_id_985.cat/seche-serviettes-eau-chaude-en-acier-acova-angora-460w/7640112326112_CAFR.prd
7061282942870_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-electrique,cat_id_3458.cat,Sèche-serviette électrique noir de 820mm de haut et 400mm de large - 200 Watt - LIM820/400E1N,"323,62",https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-electrique/cat_id_3458.cat/departments/s-che-serviette-lectrique-noir-de-820mm-de-haut-et-400mm-de-large-200-watt-lim820-400e1n/7061282942870_CAFR.prd
3417060569205_CAFR.prd,chauffage-climatisation-et-ventilation,chauffage-central,raccordement-chaudiere,cat_id_1076.cat,Tuyau aluminié 1 m ø153 mm Poujoulat,"29,90",https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-central/raccordement-chaudiere/cat_id_1076.cat/tuyau-aluminie-1-m-153-mm-poujoulat/3417060569205_CAFR.prd
5036581050160_CAFR.prd,chauffage-climatisation-et-ventilation,chauffage-central,robinet-thermostatique-et-manuel-pour-radiateur-eau-chaude,cat_id_1783.cat,"Robinet manuel corps équerre 1/2"" Bodner","7,90",https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-central/robinet-thermostatique-et-manuel-pour-radiateur-eau-chaude/cat_id_1783.cat/robinet-manuel-corps-equerre-1-2-bodner/5036581050160_CAFR.prd
5059340011011_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-eau-chaude,cat_id_985.cat,Sèche-serviettes eau chaude en acier GoodHome Duala gris 16 barres - 325 W,119,https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-eau-chaude/cat_id_985.cat/seche-serviettes-eau-chaude-en-acier-goodhome-duala-gris-16-barres-325-w/5059340011011_CAFR.prd
3417060567263_CAFR.prd,chauffage-climatisation-et-ventilation,chauffage-central,raccordement-chaudiere,cat_id_1076.cat,Tampon aluminié pour appareil au gaz Poujoulat ø125 mm,"5,20",https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-central/raccordement-chaudiere/cat_id_1076.cat/tampon-aluminie-pour-appareil-au-gaz-poujoulat-125-mm/3417060567263_CAFR.prd
3540730021687_CAFR.prd,chauffage-climatisation-et-ventilation,chauffage-central,robinet-thermostatique-et-manuel-pour-radiateur-eau-chaude,cat_id_1783.cat,Jeu de 3 fixations réglables pour radiateur en acier lamellaire Somatherm for you,"7,90",https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-central/robinet-thermostatique-et-manuel-pour-radiateur-eau-chaude/cat_id_1783.cat/jeu-de-3-fixations-reglables-pour-radiateur-en-acier-lamellaire-somatherm-for-you/3540730021687_CAFR.prd
5059340122861_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-eau-chaude,cat_id_985.cat,Sèche-serviettes eau chaude en acier GoodHome Boxwood noir 488W,169,https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-eau-chaude/cat_id_985.cat/seche-serviettes-eau-chaude-en-acier-goodhome-boxwood-noir-488w/5059340122861_CAFR.prd
7107718749689_CAFR.prd,chauffage-climatisation-et-ventilation,chauffage-central,robinet-thermostatique-et-manuel-pour-radiateur-eau-chaude,cat_id_1783.cat,Pied en fonte pour radiateur fonte,"29,14",https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-central/robinet-thermostatique-et-manuel-pour-radiateur-eau-chaude/cat_id_1783.cat/departments/pied-en-fonte-pour-radiateur-fonte/7107718749689_CAFR.prd
3663602428855_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-eau-chaude,cat_id_985.cat,Sèche-serviettes eau chaude en acier GoodHome Loreto vertical blanc 546 W,149,https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-eau-chaude/cat_id_985.cat/seche-serviettes-eau-chaude-en-acier-goodhome-loreto-vertical-blanc-546-w/3663602428855_CAFR.prd
3283988730160_CAFR.prd,chauffage-climatisation-et-ventilation,chauffage-central,robinet-thermostatique-et-manuel-pour-radiateur-eau-chaude,cat_id_1783.cat,Flexible G Easy inject pour radiateur à eau,"15,90",https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-central/robinet-thermostatique-et-manuel-pour-radiateur-eau-chaude/cat_id_1783.cat/flexible-g-easy-inject-pour-radiateur-a-eau/3283988730160_CAFR.prd
5059340605555_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-eau-chaude,cat_id_985.cat,Sèche-serviettes eau chaude en acier GoodHome Aspley blanc 333W,"89,90",https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-eau-chaude/cat_id_985.cat/seche-serviettes-eau-chaude-en-acier-goodhome-aspley-blanc-333w/5059340605555_CAFR.prd
5059340481777_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-eau-chaude,cat_id_985.cat,Sèche-serviettes eau chaude en acier galbé Flomasta blanc 566W,89,https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-eau-chaude/cat_id_985.cat/seche-serviettes-eau-chaude-en-acier-galbe-flomasta-blanc-566w/5059340481777_CAFR.prd
3663602428893_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-eau-chaude,cat_id_985.cat,Sèche-serviettes eau chaude en acier GoodHome Loreto vertical gris/argent 679 W,189,https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-eau-chaude/cat_id_985.cat/seche-serviettes-eau-chaude-en-acier-goodhome-loreto-vertical-gris-argent-679-w/3663602428893_CAFR.prd
5059340123998_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-eau-chaude,cat_id_985.cat,Sèche-serviettes eau chaude en acier GoodHome Boxwood blanc 488W,149,https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-eau-chaude/cat_id_985.cat/seche-serviettes-eau-chaude-en-acier-goodhome-boxwood-blanc-488w/5059340123998_CAFR.prd
5059340011004_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-eau-chaude,cat_id_985.cat,Sèche-serviettes eau chaude en acier GoodHome Duala blanc 24 barres - 518 W,159,https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-eau-chaude/cat_id_985.cat/seche-serviettes-eau-chaude-en-acier-goodhome-duala-blanc-24-barres-518-w/5059340011004_CAFR.prd
3663602428800_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-eau-chaude,cat_id_985.cat,Sèche-serviettes eau chaude en acier GoodHome Solna vertical blanc mat 631 W,139,https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-eau-chaude/cat_id_985.cat/seche-serviettes-eau-chaude-en-acier-goodhome-solna-vertical-blanc-mat-631-w/3663602428800_CAFR.prd
3410532300672_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-eau-chaude,cat_id_985.cat,Sèche-serviettes eau chaude en acier Sauter Asama blanc 715W,"342,90",https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-eau-chaude/cat_id_985.cat/seche-serviettes-eau-chaude-en-acier-sauter-asama-blanc-715w/3410532300672_CAFR.prd
8032749898992_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-electrique,cat_id_3458.cat,Sèche-serviettes électrique asymétrique Deltacalor 750W blanc 7.5m²,315,https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-electrique/cat_id_3458.cat/seche-serviettes-electrique-asymetrique-deltacalor-750w-blanc-7-5m-/8032749898992_CAFR.prd
7421127859099_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-electrique,cat_id_3458.cat,Sèche-serviette électrique blanc de 1380mm de haut et 600mm de large - 800 Watt - FIO1380/600E1B,"304,86",https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-electrique/cat_id_3458.cat/departments/s-che-serviette-lectrique-blanc-de-1380mm-de-haut-et-600mm-de-large-800-watt-fio1380-600e1b/7421127859099_CAFR.prd
5901804191725_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-electrique,cat_id_3458.cat,Sèche-serviette électrique blanc de 760mm de haut et 300mm de large - 300 Watt - ALE760/300E8B,"297,57",https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-electrique/cat_id_3458.cat/departments/s-che-serviette-lectrique-blanc-de-760mm-de-haut-et-300mm-de-large-300-watt-ale760-300e8b/5901804191725_CAFR.prd
3052351438794_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-electrique,cat_id_3458.cat,Sèche-serviette électrique noir de 660mm de haut et 430mm de large - 300 Watt - FIO660/430E1N,"261,31",https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-electrique/cat_id_3458.cat/departments/s-che-serviette-lectrique-noir-de-660mm-de-haut-et-430mm-de-large-300-watt-fio660-430e1n/3052351438794_CAFR.prd
5901804465154_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-electrique,cat_id_3458.cat,Sèche-serviette électrique blanc de 760mm de haut et 300mm de large - 300 Watt - ALE760/300E1B,"297,57",https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-electrique/cat_id_3458.cat/departments/s-che-serviette-lectrique-blanc-de-760mm-de-haut-et-300mm-de-large-300-watt-ale760-300e1b/5901804465154_CAFR.prd
7061256529922_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-electrique,cat_id_3458.cat,Sèche-serviette électrique blanc de 1380mm de haut et 480mm de large - 600 Watt - FIO1380/480E1B,"289,09",https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-electrique/cat_id_3458.cat/departments/s-che-serviette-lectrique-blanc-de-1380mm-de-haut-et-480mm-de-large-600-watt-fio1380-480e1b/7061256529922_CAFR.prd
5901804100277_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-electrique,cat_id_3458.cat,Sèche-serviette électrique noir de 1600mm de haut et 200mm de large - 300 Watt - EAS1600/200E8N,"603,06",https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-electrique/cat_id_3458.cat/departments/s-che-serviette-lectrique-noir-de-1600mm-de-haut-et-200mm-de-large-300-watt-eas1600-200e8n/5901804100277_CAFR.prd
3052351438633_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-electrique,cat_id_3458.cat,Sèche-serviette électrique noir de 760mm de haut et 300mm de large - 300 Watt - ALE760/300E8N,"353,67",https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-electrique/cat_id_3458.cat/departments/s-che-serviette-lectrique-noir-de-760mm-de-haut-et-300mm-de-large-300-watt-ale760-300e8n/3052351438633_CAFR.prd
8033609431038_CAFR.prd,chauffage-climatisation-et-ventilation,climatiseur-ventilateur,accessoire-climatiseur,cat_id_413.cat,SUPPORT MURAL CLIMATISATION COMPLET BULLE NIVEAU INTEGRE 100KG MAX,"29,99",https://www.castorama.fr/chauffage-climatisation-et-ventilation/climatiseur-ventilateur/accessoire-climatiseur/cat_id_413.cat/departments/support-mural-climatisation-complet-bulle-niveau-integre-100kg-max/8033609431038_CAFR.prd
8436545096857_CAFR.prd,chauffage-climatisation-et-ventilation,chauffage-d-appoint,cheminee-electrique,cat_id_371.cat,Cheminée électrique 2000W en verre trempé noir avec télécommande,"215,99",https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-d-appoint/cheminee-electrique/cat_id_371.cat/departments/chemin-e-lectrique-2000w-en-verre-tremp-noir-avec-t-l-commande/8436545096857_CAFR.prd
3308188436008_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,cat_id_2879.cat,Tringle pour manivelle blanc 1200 mm,"13,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/tringle-pour-manivelle-blanc-1200-mm/3308188436008_CAFR.prd
3701141434958_CAFR.prd,decoration-interieure,decoration-textile,tapis-et-paillasson,tapis,Tapis Vinyle Terrazzo Rose - 99deco - L 200 x l 50 cm Ep. 2 mm,108,https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-cuisine/cat_id_0001389.cat/mkp/tapis-vinyle-terrazzo-rose-99deco-l-200-x-l-50-cm-ep-2-mm/3701141434958_CAFR.prd
3598751461920_CAFR.prd,decoration-interieure,decoration-textile,rideau-et-voilage,brise-bise,Vitrage tamisant Pepite coloris blanc l.45 x H.90 cm,"10,90",https://www.castorama.fr/decoration-interieure/decoration-textile/rideau-et-voilage/brise-bise/cat_id_1043.cat/vitrage-tamisant-pepite-coloris-blanc-l-45-x-h-90-cm/3598751461920_CAFR.prd
8029482787577_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-electrique,cat_id_3458.cat,Sèche-Serviette électrique à fluide blanc Delonghi,267,https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-electrique/cat_id_3458.cat/departments/s-che-serviette-lectrique-fluide-blanc-delonghi/8029482787577_CAFR.prd
8713508781556_CAFR.prd,chauffage-climatisation-et-ventilation,climatiseur-ventilateur,accessoire-climatiseur,cat_id_413.cat,Raccord pour tuyau de gaz à raccord rapide 1/4-1/2,75,https://www.castorama.fr/chauffage-climatisation-et-ventilation/climatiseur-ventilateur/accessoire-climatiseur/cat_id_413.cat/raccord-pour-tuyau-de-gaz-a-raccord-rapide-1-4-1-2/8713508781556_CAFR.prd
3760176962218_CAFR.prd,chauffage-climatisation-et-ventilation,chauffage-d-appoint,cheminee-electrique,cat_id_371.cat,Cheminée électrique Encastrable Elysée XXL 120 cm Effet Flammes LED Chemin'Arte,"431,32",https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-d-appoint/cheminee-electrique/cat_id_371.cat/mkp/chemin-e-lectrique-encastrable-elys-e-xxl-120-cm-effet-flammes-led-chemin-arte/3760176962218_CAFR.prd
3614110202475_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,cat_id_2879.cat,Poteau Jardimat aluminium gris noir - 15 x 15 x 175 cm,379,https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/poteau-jardimat-aluminium-gris-noir-15-x-15-x-175-cm/3614110202475_CAFR.prd
3574386255271_CAFR.prd,decoration-interieure,decoration-textile,rideau-et-voilage,brise-bise,"Paire de Voilages ""Dalya"" 60x120cm Blanc","18,99",https://www.castorama.fr/decoration-interieure/decoration-textile/rideau-et-voilage/brise-bise/cat_id_1043.cat/departments/paire-de-voilages-dalya-60x120cm-blanc/3574386255271_CAFR.prd
8056389900518_CAFR.prd,maison-connectee-domotique-et-objet-connecte,chauffage-connecte,radiateur-connecte,cat_id_5248.cat,Radiateur électrique connecté à inertie sèche Deltacalor Delicato 1500W,269,https://www.castorama.fr/maison-connectee-domotique-et-objet-connecte/chauffage-connecte/radiateur-connecte/cat_id_5248.cat/radiateur-electrique-connecte-a-inertie-seche-deltacalor-delicato-1500w/8056389900518_CAFR.prd
7864377548779_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-electrique,cat_id_3458.cat,Sèche-serviette électrique programmable noir - HxL : 990x400 mm - 300 Watt - WIN990/400E8NP,"701,81",https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-electrique/cat_id_3458.cat/departments/s-che-serviette-lectrique-programmable-noir-hxl-990x400-mm-300-watt-win990-400e8np/7864377548779_CAFR.prd
3760286420967_CAFR.prd,chauffage-climatisation-et-ventilation,climatiseur-ventilateur,accessoire-climatiseur,cat_id_413.cat,Cache-climatiseur Végétal anthracite 102 x 107 cm,379,https://www.castorama.fr/chauffage-climatisation-et-ventilation/climatiseur-ventilateur/accessoire-climatiseur/cat_id_413.cat/cache-climatiseur-vegetal-anthracite-102-x-107-cm/3760286420967_CAFR.prd
8436545099155_CAFR.prd,chauffage-climatisation-et-ventilation,chauffage-d-appoint,cheminee-electrique,cat_id_371.cat,Cheminée électrique portable en acier noir et pieds,"99,95",https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-d-appoint/cheminee-electrique/cat_id_371.cat/departments/chemin-e-lectrique-portable-en-acier-noir-et-pieds/8436545099155_CAFR.prd
4251295700663_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,cat_id_2879.cat,Adaptateur D'alimentation Externe Pour Clavier - Pop-700663 - Popp,"21,35",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/departments/adaptateur-d-alimentation-externe-pour-clavier-pop-700663-popp/4251295700663_CAFR.prd
3574386270373_CAFR.prd,decoration-interieure,decoration-textile,rideau-et-voilage,brise-bise,"Paire de Voilages ""Sandra"" 60x160cm émeraude","17,99",https://www.castorama.fr/decoration-interieure/decoration-textile/rideau-et-voilage/brise-bise/cat_id_1043.cat/departments/paire-de-voilages-sandra-60x160cm-meraude/3574386270373_CAFR.prd
3663602437277_CAFR.prd,maison-connectee-domotique-et-objet-connecte,chauffage-connecte,radiateur-connecte,cat_id_5248.cat,Radiateur connecté électrique à inertie sèche GoodHome Florya blanc 2000W horizontal,349,https://www.castorama.fr/maison-connectee-domotique-et-objet-connecte/chauffage-connecte/radiateur-connecte/cat_id_5248.cat/radiateur-connecte-electrique-a-inertie-seche-goodhome-florya-blanc-2000w-horizontal/3663602437277_CAFR.prd
7865703872001_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-electrique,cat_id_3458.cat,Sèche-serviette électrique doré de 1620mm de haut et 686mm de large - 1000 Watt - LEN1620/686E8CPG,"335,06",https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-electrique/cat_id_3458.cat/departments/s-che-serviette-lectrique-dor-de-1620mm-de-haut-et-686mm-de-large-1000-watt-len1620-686e8cpg/7865703872001_CAFR.prd
5059340130477_CAFR.prd,chauffage-climatisation-et-ventilation,climatiseur-ventilateur,accessoire-climatiseur,cat_id_413.cat,Cache climatiseur GoodHome Neva blanc crème,239,https://www.castorama.fr/chauffage-climatisation-et-ventilation/climatiseur-ventilateur/accessoire-climatiseur/cat_id_413.cat/cache-climatiseur-goodhome-neva-blanc-creme/5059340130477_CAFR.prd
8436545091746_CAFR.prd,chauffage-climatisation-et-ventilation,chauffage-d-appoint,cheminee-electrique,cat_id_371.cat,Cheminée à l'éthanol en acier inox et 3 feux,"699,95",https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-d-appoint/cheminee-electrique/cat_id_371.cat/departments/chemin-e-l-thanol-en-acier-inox-et-3-feux/8436545091746_CAFR.prd
3574386265225_CAFR.prd,decoration-interieure,decoration-textile,rideau-et-voilage,brise-bise,"Paire de Voilages ""Filiane"" 45x120cm Blanc","18,99",https://www.castorama.fr/decoration-interieure/decoration-textile/rideau-et-voilage/brise-bise/cat_id_1043.cat/departments/paire-de-voilages-filiane-45x120cm-blanc/3574386265225_CAFR.prd
8056389900532_CAFR.prd,maison-connectee-domotique-et-objet-connecte,chauffage-connecte,radiateur-connecte,cat_id_5248.cat,Radiateur électrique connecté double cœur de chauffe Deltacalor Dolce 1000W,319,https://www.castorama.fr/maison-connectee-domotique-et-objet-connecte/chauffage-connecte/radiateur-connecte/cat_id_5248.cat/radiateur-electrique-connecte-double-c-ur-de-chauffe-deltacalor-dolce-1000w/8056389900532_CAFR.prd
4255664823311_CAFR.prd,decoration-interieure,decoration-textile,tapis-et-paillasson,tapis,Tapis en fausse fourrure de lapin blanc 160 x 230 cm MIRPUR,"160,19",https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-chambre/cat_id_0001388.cat/departments/tapis-en-fausse-fourrure-de-lapin-blanc-160-x-230-cm-mirpur/4255664823311_CAFR.prd
8032749899975_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-electrique,cat_id_3458.cat,Sèche-serviettes électrique à inertie fluide Deltacalor Stendino 750W noir,339,https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-electrique/cat_id_3458.cat/seche-serviettes-electrique-a-inertie-fluide-deltacalor-stendino-750w-noir/8032749899975_CAFR.prd
5059340781884_CAFR.prd,chauffage-climatisation-et-ventilation,climatiseur-ventilateur,accessoire-climatiseur,cat_id_413.cat,Equerre de support pour unité extérieure GoodHome gris,"21,90",https://www.castorama.fr/chauffage-climatisation-et-ventilation/climatiseur-ventilateur/accessoire-climatiseur/cat_id_413.cat/equerre-de-support-pour-unite-exterieure-goodhome-gris/5059340781884_CAFR.prd
8436545095676_CAFR.prd,chauffage-climatisation-et-ventilation,chauffage-d-appoint,cheminee-electrique,cat_id_371.cat,Cheminée à l'éthanol en acier noir et verre trempé,"399,95",https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-d-appoint/cheminee-electrique/cat_id_371.cat/departments/chemin-e-l-thanol-en-acier-noir-et-verre-tremp-/8436545095676_CAFR.prd
3574386268899_CAFR.prd,decoration-interieure,decoration-textile,rideau-et-voilage,brise-bise,"Paire de Voilages ""Chenilla"" 70x240cm Gris","25,99",https://www.castorama.fr/decoration-interieure/decoration-textile/rideau-et-voilage/brise-bise/cat_id_1043.cat/departments/paire-de-voilages-chenilla-70x240cm-gris/3574386268899_CAFR.prd
3465700043417_CAFR.prd,maison-connectee-domotique-et-objet-connecte,chauffage-connecte,radiateur-connecte,cat_id_5248.cat,Kit Shunt Fil-pilote radiateur Muller Intuitiv,"19,90",https://www.castorama.fr/maison-connectee-domotique-et-objet-connecte/chauffage-connecte/radiateur-connecte/cat_id_5248.cat/kit-shunt-fil-pilote-radiateur-muller-intuitiv/3465700043417_CAFR.prd
