category,subcategory,subsubcategory,subsubsubcategory,title,prix,prod_url
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-pvc,Kit Clôture PRO PVC Blanc H. 90 cm x L. 11.30 m - 7 Lisses claire-voie,"1 009,40",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-pvc/cat_id_0001603.cat/departments/kit-cl-ture-pro-pvc-blanc-h-90-cm-x-l-11-30-m-7-lisses-claire-voie/3590328032335_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-pvc,Kit Clôture SLIM PVC Blanc H. 72 cm x L. 11.10 m - 3 Lisses,"451,10",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-pvc/cat_id_0001603.cat/departments/kit-cl-ture-slim-pvc-blanc-h-72-cm-x-l-11-10-m-3-lisses/3590328031468_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-pvc,Kit Clôture PRO PVC Blanc H. 180 cm x L. 5.70 m - 15 Lisses claire-voie,"982,90",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-pvc/cat_id_0001603.cat/departments/kit-cl-ture-pro-pvc-blanc-h-180-cm-x-l-5-70-m-15-lisses-claire-voie/3590328032755_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-pvc,Kit Clôture SLIM PVC Blanc H. 72 cm x L. 11.10 m - 5 Lisses claire-voie,"606,90",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-pvc/cat_id_0001603.cat/departments/kit-cl-ture-slim-pvc-blanc-h-72-cm-x-l-11-10-m-5-lisses-claire-voie/3590328031475_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-pvc,Poteau d'Angle SLIM 180 cm pour clôture,"48,10",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-pvc/cat_id_0001603.cat/departments/poteau-d-angle-slim-180-cm-pour-cl-ture/3590328034254_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-pvc,Kit Clôture PRO PVC Blanc H. 120 cm x L. 11.30 m - 4 Lisses,"861,30",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-pvc/cat_id_0001603.cat/departments/kit-cl-ture-pro-pvc-blanc-h-120-cm-x-l-11-30-m-4-lisses/3590328032564_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-pvc,"Poteau Complet SLIM 72 cm, L. 10.4 x l. 4.4 x h. 72 cm","32,20",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-pvc/cat_id_0001603.cat/departments/poteau-complet-slim-72-cm-l-10-4-x-l-4-4-x-h-72-cm/3590328034223_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-pvc,"Poteau Complet PRO 90 cm, L. 13.6 x l. 13.6 x h. 90 cm","58,50",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-pvc/cat_id_0001603.cat/departments/poteau-complet-pro-90-cm-l-13-6-x-l-13-6-x-h-90-cm/3590328034193_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-pvc,Platine pour poteau de clôture PVC PRO 100 cm,"52,30",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-pvc/cat_id_0001603.cat/departments/platine-pour-poteau-de-cl-ture-pvc-pro-100-cm/3590328033806_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,Poteau à bétonner pour panneau acier droit Biohort gris h.135 cm,169,https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/poteau-a-betonner-pour-panneau-acier-droit-biohort-gris-h-135-cm/9003414173408_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,Glissière pour clôture Belty aluminium blanc 9016 h.180 cm,"19,90",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/glissiere-pour-cloture-belty-aluminium-blanc-9016-h-180-cm/3700048818526_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,Panneau acier droit Biohort 100 x h.135 cm gris,329,https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/panneau-acier-droit-biohort-100-x-h-135-cm-gris/9003414159730_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,Lot de 10 demi-entretoises Belty lame persienne gris 7016,"9,90",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/lot-de-10-demi-entretoises-belty-lame-persienne-gris-7016/3700048818366_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,Poteau clôture Jardimat alu blanc h. 177 cm,119,https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/poteau-cloture-jardimat-alu-blanc-h-177-cm/3614110066534_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,Panneau de jardin Alba aspect acier gris anthracite 100X60cm Idéal Garden,"99,90",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/panneau-de-jardin-alba-aspect-acier-gris-anthracite-100x60cm-ideal-garden/3306130457026_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,Lame de clôture pleine Belty aluminium blanc 9016 - 300 mm,"64,90",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/lame-de-cloture-pleine-belty-aluminium-blanc-9016-300-mm/3700048818458_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,"Closoir pour clôture Belty en aluminium - l.1,5 x h.180 cm - Gris","6,90",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/closoir-pour-cloture-belty-en-aluminium-l-1-5-x-h-180-cm-gris/3700048818403_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,Poteau à bétonner pour panneau acier droit Biohort gris h.180 cm,179,https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/poteau-a-betonner-pour-panneau-acier-droit-biohort-gris-h-180-cm/9003414173415_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,Poteau de clôture Belty aluminium gris 7016 h.180cm,"56,90",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/poteau-de-cloture-belty-aluminium-gris-7016-h-180cm/3700048818380_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,Poteau de clôture Belty aluminium gris 7016 h.120cm,"38,90",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/poteau-de-cloture-belty-aluminium-gris-7016-h-120cm/3700048818373_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,"Clôture Jardimat Chalon gris L.174,2 cm, 7 lames",499,https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/cloture-jardimat-chalon-gris-l-174-2-cm-7-lames/3614110066718_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,Poteau clôture Jardimat Alpes gris h. 96 cm,99,https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/poteau-cloture-jardimat-alpes-gris-h-96-cm/3614110155580_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,Lame de clôture Alpes 6 lames 180 cm,309,https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/lame-de-cloture-alpes-6-lames-180-cm/3614110045270_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,Panneau décoratif de jardin Tara acier rouille 100 x 60 cm,119,https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/panneau-decoratif-de-jardin-tara-acier-rouille-100-x-60-cm/3306130457118_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,Panneau de jardin Tara aspect acier gris Anthracite 100X60 cm Idéal garden,"99,90",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/panneau-de-jardin-tara-aspect-acier-gris-anthracite-100x60-cm-ideal-garden/3306130457057_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,Poteau clôture aluminium Alpes h.90 cm,99,https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/poteau-cloture-aluminium-alpes-h-90-cm/3614110005854_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,Lame de clôture pleine Belty aluminium gris 7016 - 300 mm,"64,90",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/lame-de-cloture-pleine-belty-aluminium-gris-7016-300-mm/3700048818328_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,"Clôture Jardimat Alpes Gris 180 cm, 6 lames",309,https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/cloture-jardimat-alpes-gris-180-cm-6-lames/3614110155566_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,Glissière pour clôture Belty aluminium gris 7016 h.180 cm,"19,90",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/glissiere-pour-cloture-belty-aluminium-gris-7016-h-180-cm/3700048818397_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,Panneau acier droit Biohort 200 x h.180 cm gris,579,https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/panneau-acier-droit-biohort-200-x-h-180-cm-gris/9003414160415_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,Clôture Alpes 11 lames 180 cm coloris Gris,469,https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/cloture-alpes-11-lames-180-cm-coloris-gris/3614110045225_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,Poteau clôture aluminium Alpes h.180 cm,119,https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/poteau-cloture-aluminium-alpes-h-180-cm/3614110005830_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,Panneau décoratif de jardin Alba acier rouille 100 x 60 cm,119,https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/panneau-decoratif-de-jardin-alba-acier-rouille-100-x-60-cm/3306130457088_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-pvc,Kit Clôture PRO PVC Blanc H. 120 cm x L. 11.30 m - 2 Lisses + 3 Soubassements,"1 092,70",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-pvc/cat_id_0001603.cat/departments/kit-cl-ture-pro-pvc-blanc-h-120-cm-x-l-11-30-m-2-lisses-3-soubassements/3590328032588_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-pvc,Platine pour poteau de clôture PVC SLIM 30 cm,"41,30",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-pvc/cat_id_0001603.cat/departments/platine-pour-poteau-de-cl-ture-pvc-slim-30-cm/3590328033837_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-pvc,Kit Clôture SLIM PVC Blanc H. 90 cm x L. 11.10 m - 2 Lisses + 3 Soubassements,"767,40",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-pvc/cat_id_0001603.cat/departments/kit-cl-ture-slim-pvc-blanc-h-90-cm-x-l-11-10-m-2-lisses-3-soubassements/3590328031536_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-pvc,Kit Clôture PRO PVC Blanc H. 72 cm x L. 5.70 m - 1 Lisse + 2 Soubassements,"430,30",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-pvc/cat_id_0001603.cat/departments/kit-cl-ture-pro-pvc-blanc-h-72-cm-x-l-5-70-m-1-lisse-2-soubassements/3590328031963_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-pvc,Poteau d'Angle SLIM 90 cm pour clôture,35,https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-pvc/cat_id_0001603.cat/departments/poteau-d-angle-slim-90-cm-pour-cl-ture/3590328034278_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-pvc,Kit Clôture PRO PVC Blanc H. 72 cm x L. 5.70 m - 5 Lisses claire-voie,"447,70",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-pvc/cat_id_0001603.cat/departments/kit-cl-ture-pro-pvc-blanc-h-72-cm-x-l-5-70-m-5-lisses-claire-voie/3590328031932_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-pvc,,,https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-pvc/cat_id_0001603.cathttps://www.needhelp.com/content/castorama/jardinier?utm_source=100&utm_campaign=casto&utm_medium=website&utm_content=jardin
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-pvc,Kit Clôture SLIM PVC Blanc H. 90 cm x L. 5.60 m - 3 Lisses,"260,90",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-pvc/cat_id_0001603.cat/departments/kit-cl-ture-slim-pvc-blanc-h-90-cm-x-l-5-60-m-3-lisses/3590328031086_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-pvc,Kit Clôture SLIM PVC Blanc H. 90 cm x L. 11.10 m - 3 Lisses,"467,40",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-pvc/cat_id_0001603.cat/departments/kit-cl-ture-slim-pvc-blanc-h-90-cm-x-l-11-10-m-3-lisses/3590328031512_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-pvc,Kit Clôture PRO PVC Blanc H. 120 cm x L. 5.70 m - 4 Lisses,"481,10",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-pvc/cat_id_0001603.cat/departments/kit-cl-ture-pro-pvc-blanc-h-120-cm-x-l-5-70-m-4-lisses/3590328032519_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-pvc,Platine pour poteau de clôture PVC PRO 30 cm,"50,40",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-pvc/cat_id_0001603.cat/departments/platine-pour-poteau-de-cl-ture-pvc-pro-30-cm/3590328033813_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-pvc,Kit poteau renforcé à sceller P-MEX H180 cm,"41,90",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-pvc/cat_id_0001603.cat/kit-poteau-renforce-a-sceller-p-mex-h180-cm/3662551001508_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-pvc,Lisse Droite - Clôture PRO & SLIM,"32,80",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-pvc/cat_id_0001603.cat/departments/lisse-droite-cl-ture-pro-slim/3590328032915_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-pvc,Plaque soubassement - Clôture PRO & SLIM,"38,30",https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-pvc/cat_id_0001603.cat/departments/plaque-soubassement-cl-ture-pro-slim/3590328032922_CAFR.prd
jardin-et-terrasse,cloture-panneau-grillage-brise-vue,panneau-a-composer-et-cloture-personnalisable,cloture-a-composer-acier-et-aluminium,Panneau acier droit Biohort 180 x h.180 cm gris,549,https://www.castorama.fr/jardin-et-terrasse/cloture-panneau-grillage-brise-vue/panneau-a-composer-et-cloture-personnalisable/cloture-a-composer-acier-et-aluminium/cat_id_0001605.cat/panneau-acier-droit-biohort-180-x-h-180-cm-gris/9003414160408_CAFR.prd
